artifact,category,attack,tactic,attack_count,defense_count,impact_count,similar_count,risk_score,centrality_score,attack_global_frequency,same_category_frequency,rule_score_total,matched_rule_count,max_rule_weight,unique_rule_types_count,identity_rule_score,file_rule_score,protocol_rule_score,port_rule_score,system_rule_score,context_rule_score,network_rule_score,has_port_signal,has_protocol_signal,has_file_signal,has_identity_signal,has_system_signal,has_context_signal,has_network_signal,label
DNS Network Traffic,Network,CMSTP,Unknown,2,1,0,10,4,13,3,1,9.5,4.0,3.5,3,0.0,0.0,3.5,0.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0
DNS Network Traffic,Network,Query Registry,Unknown,2,1,0,10,4,13,3,0,9.5,4.0,3.5,3,0.0,0.0,3.5,0.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0
Database,File,Password Cracking,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Credential API Hooking,Unknown,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Internal Spearphishing,Unknown,22,2,0,0,44,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Exfiltration Over Web Service,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Exfiltration Over Unencrypted Non-C2 Protocol,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Web Portal Capture,Unknown,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Services Registry Permissions Weakness,Unknown,22,2,0,0,44,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Direct Network Flood,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,SQL Stored Procedures,Unknown,22,2,0,0,44,24,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Unknown,22,2,0,0,44,24,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Local Data Staging,Unknown,22,2,0,0,44,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Space after Filename,Unknown,22,2,0,0,44,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Cloud Instance Metadata API,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Security Support Provider,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Winlogon Helper DLL,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Compromise Software Supply Chain,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Binary Padding,Unknown,22,2,0,0,44,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Web Service,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,AppCert DLLs,Unknown,22,2,0,0,44,24,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Compromise Hardware Supply Chain,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Hidden Users,Unknown,22,2,0,0,44,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Dynamic Resolution,Unknown,22,2,0,0,44,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Replication Through Removable Media,Unknown,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,System Information Discovery,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Symmetric Cryptography,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,External Proxy,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Remote Services,Lateral Movement,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Remote Services,Lateral Movement,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,COR_PROFILER,Unknown,22,2,0,0,44,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Dynamic Linker Hijacking,Lateral Movement,22,2,0,0,44,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,RDP Hijacking,Lateral Movement,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,RDP Hijacking,Lateral Movement,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,RDP Hijacking,Lateral Movement,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Account Access Removal,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Registry Run Keys / Startup Folder,Unknown,22,2,0,0,44,24,5,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,LSASS Memory,Unknown,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Shortcut Modification,Unknown,22,2,0,0,44,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,MSBuild,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,System Location Discovery,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Domain Fronting,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Masquerade Task or Service,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Fallback Channels,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,CMSTP,Unknown,22,2,0,0,44,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Web Session Cookie,Credential Access,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Cached Domain Credentials,Unknown,22,2,0,0,44,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Native API,Unknown,22,2,0,0,44,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database,File,Stored Data Manipulation,Unknown,22,2,0,0,44,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Query,Configuration,Spearphishing via Service,Unknown,1,1,0,0,2,2,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Query,Configuration,System Owner/User Discovery,Unknown,1,1,0,0,2,2,9,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Downgrade Attack,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Clear Linux or Mac System Logs,Unknown,23,1,0,0,46,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Token Impersonation/Theft,Credential Access,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Token Impersonation/Theft,Credential Access,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Compiled HTML File,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Exfiltration Over Other Network Medium,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Cloud Service Discovery,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Cloud Service Dashboard,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Hardware Additions,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Remote Services,Lateral Movement,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Remote Services,Lateral Movement,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,DNS,Unknown,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Implant Internal Image,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Automated Exfiltration,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Rundll32,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Unsecured Credentials,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Mshta,Unknown,23,1,0,0,46,24,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Keychain,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Exploitation for Credential Access,Unknown,23,1,0,0,46,24,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Modify Registry,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Hidden Users,Unknown,23,1,0,0,46,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,LC_LOAD_DYLIB Addition,Unknown,23,1,0,0,46,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Remote Data Staging,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Data from Removable Media,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Make and Impersonate Token,Defense Evasion,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Make and Impersonate Token,Credential Access,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Make and Impersonate Token,Credential Access,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Space after Filename,Unknown,23,1,0,0,46,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Code Repositories,Unknown,23,1,0,0,46,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Additional Cloud Credentials,Unknown,23,1,0,0,46,24,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Credential API Hooking,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Web Service,Unknown,23,1,0,0,46,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,External Proxy,Unknown,23,1,0,0,46,24,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Time Based Evasion,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Password Spraying,Unknown,23,1,0,0,46,24,7,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Image File Execution Options Injection,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Process Discovery,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Local Accounts,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Security Account Manager,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Windows Management Instrumentation,Unknown,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Malicious File,Unknown,23,1,0,0,46,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,VDSO Hijacking,Lateral Movement,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Credentials In Files,Unknown,23,1,0,0,46,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Default Accounts,Unknown,23,1,0,0,46,24,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,DLL,Unknown,23,1,0,0,46,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Credentials from Password Stores,Unknown,23,1,0,0,46,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Domain or Tenant Policy Modification,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,LSASS Memory,Unknown,23,1,0,0,46,24,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Local Account,Unknown,23,1,0,0,46,24,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Exploitation of Remote Services,Lateral Movement,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Database Record,File,Exploitation of Remote Services,Lateral Movement,23,1,0,0,46,24,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Decoy Artifact,Misc,Native API,Unknown,1,1,0,0,2,2,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Decoy Artifact,Misc,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Unknown,1,1,0,0,2,2,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Digital Camera,System,Implant Internal Image,Unknown,1,1,0,0,2,2,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Digital Camera,System,Spearphishing via Service,Unknown,1,1,0,0,2,2,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Digital System,System,Shortcut Modification,Unknown,1,1,0,9,2,11,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Digital System,System,Hidden File System,Unknown,1,1,0,9,2,11,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory,Configuration,Bash History,Unknown,3,1,0,0,6,4,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory,Configuration,Compile After Delivery,Unknown,3,1,0,0,6,4,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory,Configuration,Remote Data Staging,Unknown,3,1,0,0,6,4,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory,Configuration,Keychain,Unknown,3,1,0,0,6,4,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory,Configuration,Authentication Package,Unknown,3,1,0,0,6,4,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory,Configuration,Accessibility Features,Unknown,3,1,0,0,6,4,7,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Directory Service,Configuration,Mshta,Unknown,1,1,0,0,2,2,4,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Directory Service,Configuration,DHCP Spoofing,Unknown,1,1,0,0,2,2,1,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Document File,File,Impair Command History Logging,Unknown,7,3,1,6,15,17,7,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Disk Content Wipe,Unknown,7,3,1,6,15,17,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Runtime Data Manipulation,Unknown,7,3,1,6,15,17,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Unix Shell Configuration Modification,Unknown,7,3,1,6,15,17,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Remote System Discovery,Unknown,7,3,1,6,15,17,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Video Capture,Unknown,7,3,1,6,15,17,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Add-ins,Unknown,7,3,1,6,15,17,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Create Account,Unknown,7,3,1,6,15,17,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Cloud Account,Unknown,7,3,1,6,15,17,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Default Accounts,Unknown,7,3,1,6,15,17,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Transport Agent,Unknown,7,3,1,6,15,17,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Archive via Utility,Unknown,7,3,1,6,15,17,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Path Interception by Search Order Hijacking,Lateral Movement,7,3,1,6,15,17,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Document File,File,Data from Removable Media,Unknown,7,3,1,6,15,17,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Replication Through Removable Media,Unknown,4,1,1,6,9,12,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,DLL,Unknown,4,1,1,6,9,12,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Automated Collection,Unknown,4,1,1,6,9,12,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Mail Protocols,Unknown,4,1,1,6,9,12,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Password Guessing,Unknown,4,1,1,6,9,12,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Authentication Package,Unknown,4,1,1,6,9,12,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Parent PID Spoofing,Unknown,4,1,1,6,9,12,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Domain User Account,Identity,Exploitation for Client Execution,Unknown,4,1,1,6,9,12,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Email,Network,Group Policy Preferences,Unknown,4,6,0,10,8,20,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Email,Network,Compromise Host Software Binary,Unknown,4,6,0,10,8,20,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Email,Network,Office Test,Unknown,4,6,0,10,8,20,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Email,Network,Use Alternate Authentication Material,Unknown,4,6,0,10,8,20,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Email,Network,RDP Hijacking,Lateral Movement,4,6,0,10,8,20,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Email,Network,RDP Hijacking,Lateral Movement,4,6,0,10,8,20,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
